id,thedate,comp_name,comp_code,open,low,high,lastDone,chg,chgPercent,vol,buy,sell
2018,26-Feb-19,AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB),AXIATA-C34,0.17,0.17,0.175,0.17,-0.01,-5.56,612,0.000 / 0,0.200 / 2
2019,26-Feb-19,AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB),AXIATA-C35,-,-,-,0.16,0,0,0,0.000 / 0,0.000 / 0
2020,26-Feb-19,AXIATA-C36: CW AXIATA GROUP BERHAD (RHB),AXIATA-C36,-,-,-,0.205,0,0,0,0.125 / 50,0.000 / 0
2021,26-Feb-19,AXIS REITS,AXREIT,1.74,1.73,1.75,1.75,0.01,0.57,"14,233",1.730 / 509,"1.750 / 3,184"
2022,26-Feb-19,AYER HOLDINGS BERHAD,AYER,-,-,-,4.2,0,0,0,4.200 / 15,4.700 / 18
2023,26-Feb-19,AYS VENTURES BHD,AYS,0.37,0.36,0.37,0.37,-0.005,-1.33,"1,658","0.360 / 1,199",0.370 / 591
2024,26-Feb-19,AHMAD ZAKI RESOURCES BHD,AZRB,0.43,0.42,0.46,0.45,0.03,7.14,"229,783","0.450 / 2,475",0.455 / 950
2025,26-Feb-19,AHMAD ZAKI RESOURCES BERHAD- WA 14/24,AZRB-WA,0.2,0.195,0.21,0.205,0.01,5.13,"11,789",0.205 / 422,0.210 / 368
2026,26-Feb-19,BAHVEST RESOURCES BERHAD,BAHVEST,0.515,0.515,0.54,0.525,0.01,1.94,"105,211","0.525 / 2,311","0.530 / 1,630"
2027,26-Feb-19,BAHVEST RESOURCES BERHAD - WARRANTS A 2017/2024,BAHVEST-WA,0.31,0.305,0.325,0.315,0.005,1.61,"15,748","0.310 / 2,236",0.315 / 3
2028,26-Feb-19,BARAKAH OFFSHORE PETROLEUM BHD,BARAKAH,0.11,0.1,0.11,0.1,-0.01,-9.09,"156,904","0.100 / 116,644","0.105 / 19,061"
2029,26-Feb-19,BRITISH AMERICAN TOBACCO (M),BAT,35.26,34.42,35.38,34.7,-0.56,-1.59,"1,624",34.640 / 19,34.760 / 1
2030,26-Feb-19,BAT-CM: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),BAT-CM,0.085,0.075,0.085,0.075,0,0,"1,590",0.070 / 388,0.000 / 0
2031,26-Feb-19,BAT-CN: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (RHB),BAT-CN,-,-,-,0.18,0,0,0,0.000 / 0,0.000 / 0
2032,26-Feb-19,BERMAZ AUTO BERHAD,BAUTO,2.21,2.18,2.23,2.2,-0.02,-0.9,"8,304",2.190 / 10,"2.200 / 6,523"
2033,26-Feb-19,BAUTO-C1: CW BERMAZ AUTO BERHAD (MACQ),BAUTO-C1,0.07,0.07,0.075,0.075,-0.005,-6.25,602,0.000 / 0,0.000 / 0
2034,26-Feb-19,BAUTO-CY: CW BERMAZ AUTO BERHAD (KIBB),BAUTO-CY,-,-,-,0.125,0,0,0,0.000 / 0,0.000 / 0
2035,26-Feb-19,BAUTO-CZ: CW BERMAZ AUTO BERHAD (RHB),BAUTO-CZ,-,-,-,0.185,0,0,0,0.000 / 0,0.000 / 0
2036,26-Feb-19,BCB BHD,BCB,0.295,0.29,0.3,0.3,0,0,160,0.290 / 392,0.300 / 28
2037,26-Feb-19,BCM ALLIANCE BERHAD,BCMALL,0.2,0.195,0.2,0.195,-0.005,-2.5,"20,357","0.195 / 1,075","0.200 / 4,949"
2038,26-Feb-19,BINA DARULAMAN BHD,BDB,0.355,0.355,0.355,0.355,0,0,321,0.345 / 200,0.375 / 204
2039,26-Feb-19,BENALEC HOLDINGS BERHAD,BENALEC,0.205,0.195,0.205,0.2,-0.005,-2.44,"11,020","0.195 / 1,193",0.200 / 890
2040,26-Feb-19,BERTAM ALLIANCE BHD,BERTAM,0.29,0.29,0.29,0.29,0.025,9.43,1,0.265 / 900,0.280 / 50
2041,26-Feb-19,BOUSTEAD HEAVY INDUSTRIES CORP,BHIC,1.28,1.28,1.3,1.3,0.02,1.56,52,1.290 / 10,1.300 / 108
2042,26-Feb-19,B.I.G. INDUSTRIES BHD,BIG,0.345,0.345,0.37,0.355,0,0,660,0.345 / 110,0.355 / 438
2043,26-Feb-19,BIMB HOLDINGS BHD,BIMB,4.33,4.3,4.34,4.3,-0.03,-0.69,"8,128",4.190 / 30,4.300 / 106
2044,26-Feb-19,BIMB HOLDINGS BERHAD-WA 13/23,BIMB-WA,0.29,0.285,0.295,0.29,-0.01,-3.33,"6,305","0.285 / 3,100",0.290 / 211
2045,26-Feb-19,BINASAT COMMUNICATIONS BERHAD,BINACOM,0.41,0.395,0.41,0.405,-0.01,-2.41,"2,990",0.405 / 120,0.410 / 600
2046,26-Feb-19,BINTAI KINDEN CORPORATION BHD,BINTAI,0.14,0.14,0.145,0.14,0,0,"4,030","0.135 / 2,235",0.140 / 854
2047,26-Feb-19,BINTAI KINDEN CORPORATION BERHAD - WARRANTS  A  2015/2020,BINTAI-WA,0.045,0.04,0.045,0.045,-0.01,-18.18,"1,002","0.040 / 2,348",0.050 / 499
2048,26-Feb-19,BIOALPHA HOLDINGS BERHAD,BIOHLDG,0.215,0.21,0.215,0.21,0,0,"6,912",0.210 / 943,"0.215 / 4,087"
2049,26-Feb-19,BIOALPHA HOLDINGS BERHAD- WARRANTS A 2017/2022,BIOHLDG-WA,0.095,0.095,0.095,0.095,0,0,995,"0.090 / 2,700",0.095 / 555
2050,26-Feb-19,BIO OSMO BHD,BIOOSMO,0.055,0.055,0.06,0.055,0,0,"6,280","0.055 / 99,886","0.060 / 72,249"
2051,26-Feb-19,BINTULU PORT HOLDINGS BHD,BIPORT,4.41,4.41,4.41,4.41,0,0,150,4.410 / 30,4.500 / 54
2052,26-Feb-19,BERJAYA ASSETS BERHAD,BJASSET,0.31,0.3,0.31,0.3,-0.01,-3.23,"1,551",0.295 / 400,0.300 / 199
2053,26-Feb-19,BERJAYA ASSETS BERHAD - WARRANTS B 2018/2023,BJASSET-WB,0.06,0.06,0.06,0.06,-0.005,-7.69,500,"0.060 / 4,000",0.065 / 800
2054,26-Feb-19,BERJAYA CORPORATION BHD,BJCORP,0.28,0.275,0.28,0.275,0,0,"31,928","0.275 / 120,637","0.280 / 55,525"
2055,26-Feb-19,BJCORP-C10: CW BERJAYA CORPORATION BERHAD (MACQ),BJCORP-C10,-,-,-,0.01,0,0,0,0.000 / 0,0.280 / 80
2056,26-Feb-19,BJCORP-C11: CW BERJAYA CORPORATION BERHAD (RHB),BJCORP-C11,-,-,-,0.03,0,0,0,0.000 / 0,0.000 / 0
2057,26-Feb-19,BERJAYA CORP BHD-ICULS 12/22,BJCORP-LD,0.35,0.35,0.35,0.35,0,0,210,0.350 / 14,"0.355 / 3,946"
2058,26-Feb-19,BERJAYA CORPORATION BERHAD - ICULS 2016/2026,BJCORP-LE,-,-,-,0.385,0,0,0,0.350 / 1,0.000 / 0
2059,26-Feb-19,BERJAYA COR BHD-WARRANTS 12/22,BJCORP-WB,0.05,0.05,0.05,0.05,0.005,11.11,"5,950","0.045 / 16,280",0.050 / 156
2060,26-Feb-19,BERJAYA CORPORATION BERHAD-WARRANTS C 2016/2026,BJCORP-WC,-,-,-,0.08,0,0,0,"0.075 / 4,200",0.080 / 300
2061,26-Feb-19,BERJAYA FOOD BERHAD,BJFOOD,1.45,1.44,1.45,1.44,-0.01,-0.69,230,1.430 / 60,1.450 / 43
2062,26-Feb-19,BERJAYA LAND BHD,BJLAND,0.27,0.265,0.27,0.27,0,0,"7,004","0.265 / 5,496","0.270 / 4,910"
2063,26-Feb-19,BERJAYA MEDIA BHD,BJMEDIA,0.195,0.195,0.195,0.195,0,0,1,0.175 / 509,0.195 / 8
2064,26-Feb-19,BERJAYA SPORTS TOTO BHD,BJTOTO,2.34,2.3,2.35,2.34,0.02,0.86,"6,619",2.340 / 6,2.350 / 46
2065,26-Feb-19,BJTOTO-CW: CW BERJAYA SPORTS TOTO BERHAD (MACQ),BJTOTO-CW,0.07,0.07,0.075,0.075,0.005,7.14,"2,800",0.000 / 0,0.000 / 0
2066,26-Feb-19,BJTOTO-CX: CW BERJAYA SPORTS TOTO BERHAD (RHB),BJTOTO-CX,-,-,-,0.07,0,0,0,0.000 / 0,0.000 / 0
2067,26-Feb-19,BATU KAWAN BHD,BKAWAN,17.5,17.32,17.5,17.5,0.46,2.7,253,17.040 / 26,17.500 / 96
2068,26-Feb-19,BLD PLANTATION BHD,BLDPLNT,6.96,6.96,6.96,6.96,-0.14,-1.97,75,6.960 / 35,7.100 / 19
2069,26-Feb-19,BOC-C5: CW BANK OF CHINA LIMITED (RHB),BOC-C5,-,-,-,0.1,0,0,0,0.000 / 0,0.000 / 0
2070,26-Feb-19,BOILERMECH HOLDINGS BHD,BOILERM,0.57,0.57,0.57,0.57,0,0,1,0.555 / 60,0.570 / 139
2071,26-Feb-19,BONIA CORPORATION BHD,BONIA,0.255,0.25,0.26,0.255,0,0,824,0.250 / 119,0.255 / 32
2072,26-Feb-19,BORNEO OIL BHD,BORNOIL,0.04,0.04,0.045,0.04,-0.005,-11.11,"30,540","0.040 / 827,008","0.045 / 334,426"
2073,26-Feb-19,BORNEO OIL BERHAD - WARRANTS C 2015/2025,BORNOIL-WC,-,-,-,0.02,0,0,0,"0.015 / 42,716","0.020 / 60,979"
2074,26-Feb-19,BORNEO OIL BERHAD - WARRANTS D 2017/2027,BORNOIL-WD,-,-,-,0.02,0,0,0,"0.015 / 58,075","0.020 / 8,112"
2075,26-Feb-19,BOX-PAK (MALAYSIA) BHD,BOXPAK,1.25,1.25,1.25,1.25,-0.09,-6.72,30,1.200 / 8,1.250 / 84
2076,26-Feb-19,BOX-PAK (MALAYSIA) BERHAD - WARRANTS 2017/2022,BOXPAK-WA,-,-,-,0.175,0,0,0,0.100 / 125,0.175 / 97
2077,26-Feb-19,BOUSTEAD PLANTATIONS BHD,BPLANT,0.955,0.84,0.955,0.86,-0.11,-11.34,"29,342",0.845 / 300,0.860 / 703
2078,26-Feb-19,BP PLASTICS HOLDING BHD,BPPLAS,-,-,-,1.05,0,0,0,1.030 / 100,1.070 / 70
2079,26-Feb-19,BINA PURI HOLDINGS BHD,BPURI,0.195,0.185,0.195,0.185,-0.01,-5.13,"82,467","0.185 / 25,649","0.190 / 8,900"
2080,26-Feb-19,BRAHIMS HOLDINGS BERHAD,BRAHIMS,0.22,0.22,0.22,0.22,0,0,"1,680",0.220 / 112,0.230 / 530
2081,26-Feb-19,BREM HOLDINGS BHD,BREM,0.755,0.75,0.755,0.75,-0.005,-0.66,"1,289",0.750 / 42,"0.755 / 3,550"
2082,26-Feb-19,BRIGHT PACKAGING INDUSTRY BHD,BRIGHT,-,-,-,0.18,0,0,0,"0.180 / 1,678",0.190 / 873
2083,26-Feb-19,BSL CORPORATION BERHAD,BSLCORP,-,-,-,0.395,0,0,0,0.365 / 50,0.385 / 20
2084,26-Feb-19,BOUSTEAD HOLDINGS BHD,BSTEAD,1.52,1.47,1.52,1.48,-0.03,-1.99,"1,606",1.490 / 4,1.500 / 760
2085,26-Feb-19,BRITE-TECH BHD,BTECH,0.28,0.275,0.28,0.275,0.005,1.85,"2,730",0.275 / 370,0.280 / 180
2086,26-Feb-19,BTM RESOURCES BHD,BTM,0.125,0.125,0.125,0.125,-0.01,-7.41,394,0.125 / 106,"0.135 / 1,111"
2087,26-Feb-19,BTM RESOURCES BHD-WARR 09/19,BTM-WA,0.015,0.015,0.015,0.015,0,0,100,"0.010 / 7,148","0.020 / 1,096"
2088,26-Feb-19,BTM RESOURCES BERHAD-WARRANTS 14/24,BTM-WB,-,-,-,0.04,0,0,0,0.040 / 500,"0.050 / 1,200"
2089,26-Feb-19,BURSA MALAYSIA BHD,BURSA,7.19,7.16,7.19,7.17,-0.02,-0.28,"3,850","7.170 / 4,284",7.200 / 60
2090,26-Feb-19,BURSA-C18: CW BURSA MALAYSIA BERHAD (CIMB),BURSA-C18,-,-,-,0.005,0,0,0,0.000 / 0,0.000 / 0
2091,26-Feb-19,BURSA-C20: CW BURSA MALAYSIA BERHAD (MACQ),BURSA-C20,-,-,-,0.02,0,0,0,0.000 / 0,0.000 / 0
2092,26-Feb-19,BURSA-C21: CW BURSA MALAYSIA BERHAD (RHB),BURSA-C21,-,-,-,0.11,0,0,0,0.000 / 0,0.000 / 0
2093,26-Feb-19,BURSA-C22: CW BURSA MALAYSIA BERHAD (MACQ),BURSA-C22,-,-,-,0.095,0,0,0,0.000 / 0,0.000 / 0
2094,26-Feb-19,CAB CAKARAN CORPORATION BHD,CAB,0.64,0.615,0.64,0.625,-0.025,-3.85,"8,030",0.620 / 6,0.625 / 901
2095,26-Feb-19,CAB CAKARAN CORPORATION BERHAD - Warrants 2015/2020,CAB-WA,0.45,0.45,0.45,0.45,0,0,200,0.420 / 372,0.455 / 93
2096,26-Feb-19,CABNET HOLDINGS BERHAD,CABNET,0.265,0.245,0.275,0.255,0.02,8.51,"8,766",0.240 / 340,0.255 / 136
2097,26-Feb-19,CABNET HOLDINGS BERHAD - WARRANTS 2018/2021,CABNET-WA,0.05,0.05,0.055,0.055,0.005,10,259,0.050 / 141,"0.055 / 1,075"
2098,26-Feb-19,CAELY HOLDINGS BHD,CAELY,-,-,-,0.98,0,0,0,0.955 / 13,0.970 / 100
2099,26-Feb-19,CAELY HOLDINGS BERHAD - WARRANTS 2018/2021,CAELY-WA,0.55,0.55,0.575,0.575,0.005,0.88,126,0.545 / 35,0.580 / 54
2100,26-Feb-19,CAM RESOURCES BHD,CAMRES,-,-,-,0.25,0,0,0,0.250 / 10,0.270 / 100
2101,26-Feb-19,CAN-ONE BHD,CANONE,2.83,2.75,2.83,2.75,-0.08,-2.83,"5,672",2.750 / 206,2.790 / 10
2102,26-Feb-19,CHINA AUTOMOBILE PARTS HLD LTD,CAP,-,-,-,0.01,0,0,0,0.000 / 0,0.000 / 0
2103,26-Feb-19,CAREPLUS GROUP BERHAD,CAREPLS,0.195,0.19,0.195,0.19,-0.01,-5,"7,835",0.190 / 630,"0.195 / 1,375"
2104,26-Feb-19,CARIMIN PETROLEUM BERHAD,CARIMIN,0.755,0.675,0.755,0.71,-0.06,-7.79,"136,844",0.705 / 320,0.710 / 517
2105,26-Feb-19,CARING PHARMACY GROUP BERHAD,CARING,1.94,1.94,1.97,1.97,0,0,330,1.930 / 10,1.970 / 301
2106,26-Feb-19,CARLSBERG BREWERY MALAYSIA BHD,CARLSBG,24.64,24.1,24.86,24.3,-0.34,-1.38,"3,064",24.120 / 38,24.300 / 218
2107,26-Feb-19,CB INDUSTRIAL PRODUCT HOLDING,CBIP,1.12,1.06,1.13,1.07,-0.05,-4.46,"7,175",1.070 / 65,"1.080 / 1,726"
2108,26-Feb-19,CB INDUSTRIAL PRODUCT HOLDING BERHAD-WA 14/19,CBIP-WA,0.02,0.015,0.02,0.015,-0.01,-40,"5,720","0.015 / 2,690","0.020 / 3,570"
2109,26-Feb-19,CYCLE & CARRIAGE BINTANG BHD,CCB,1.58,1.58,1.58,1.58,0.02,1.28,3,1.550 / 100,1.580 / 316
2110,26-Feb-19,CCK CONSOLIDATED HOLDINGS BHD,CCK,0.605,0.575,0.665,0.665,0.02,3.1,"352,358",0.660 / 181,"0.665 / 1,651"
2111,26-Feb-19,CCK CONSOLIDATED HOLDINGS BERHAD - WARRANTS 2018/2023,CCK-WA,0.125,0.11,0.135,0.135,0,0,"100,956",0.130 / 350,"0.135 / 10,499"
2112,26-Feb-19,CHEMICAL COMPANY OF MALAYSIA,CCM,1.99,1.95,2,1.97,-0.01,-0.51,"1,288",1.970 / 60,1.980 / 88
2113,26-Feb-19,CCM DUOPHARMA BIOTECH BHD,CCMDBIO,1.16,1.14,1.17,1.14,-0.02,-1.72,"5,485","1.140 / 1,103",1.160 / 708
2114,26-Feb-19,CENSOF HOLDINGS BERHAD,CENSOF,0.155,0.15,0.16,0.155,0,0,"3,826",0.150 / 384,"0.155 / 1,090"
2115,26-Feb-19,CENSOF HOLDINGS BERHAD - WARRANTS B 14/19,CENSOF-WB,0.01,0.005,0.01,0.005,-0.01,-66.67,886,"0.005 / 32,400","0.010 / 1,797"
2116,26-Feb-19,CEPATWAWASAN GROUP BHD,CEPAT,0.595,0.59,0.605,0.59,-0.01,-1.67,"1,565",0.590 / 55,0.600 / 50
2117,26-Feb-19,CONCRETE ENGINEERING PRODUCTS,CEPCO,-,-,-,0.63,0,0,0,0.640 / 1,0.930 / 10
2118,26-Feb-19,COMPUTER FORMS (M) BHD,CFM,-,-,-,1.25,0,0,0,1.150 / 30,1.300 / 7
2119,26-Feb-19,CGARDEN-C1: CW COUNTRY GARDEN HOLDINGS COMPANY LIMITED (RHB),CGARDEN-C1,-,-,-,0.1,0,0,0,0.000 / 0,0.000 / 0
2120,26-Feb-19,CHEETAH HOLDINGS BHD,CHEETAH,0.35,0.35,0.35,0.35,0,0,14,0.300 / 50,0.430 / 50
2121,26-Feb-19,CHIN HIN GROUP PROPERTY BERHAD,CHGP,0.35,0.35,0.35,0.35,0,0,300,0.345 / 500,0.355 / 200
2122,26-Feb-19,CHIN HIN GROUP PROPERTY BERHAD - WARRANTS 2013/2023,CHGP-WA,-,-,-,0.215,0,0,0,0.175 / 350,"0.210 / 1,200"
2123,26-Feb-19,COUNTRY HEIGHTS HOLDINGS BHD,CHHB,1.48,1.48,1.5,1.5,0.01,0.67,"1,627",1.490 / 4,1.500 / 289
2124,26-Feb-19,COUNTRY HEIGHTS HOLDINGS BERHAD - WARRANTS B,CHHB-WB,-,-,-,0.415,0,0,0,0.380 / 500,0.430 / 50
2125,26-Feb-19,TRADEPLUS S&P NEW CHINA TRACKER-MYR,CHINAETF-MYR,-,-,-,5.64,0,0,0,5.640 / 300,5.700 / 90
2126,26-Feb-19,TRADEPLUS S&P NEW CHINA TRACKER-USD,CHINAETF-USD,-,-,-,1.275,0,0,0,0.000 / 0,0.000 / 0
2127,26-Feb-19,CHIN HIN GROUP BERHAD,CHINHIN,0.775,0.775,0.79,0.785,0.01,1.29,"5,791",0.785 / 203,0.790 / 217
2128,26-Feb-19,CHIN TECK PLANTATIONS BHD,CHINTEK,6.88,6.88,7,7,0,0,3,6.910 / 11,7.000 / 56
2129,26-Feb-19,CHIN WELL HOLDINGS BHD,CHINWEL,1.75,1.73,1.75,1.75,-0.02,-1.13,360,1.750 / 5,1.760 / 105
2130,26-Feb-19,CHMOBIL-CG: CW CHINA MOBILE LIMITED (RHB),CHMOBIL-CG,-,-,-,0.195,0,0,0,0.000 / 0,0.000 / 0
2131,26-Feb-19,CHOO BEE METAL INDUSTRIES BHD,CHOOBEE,1.68,1.65,1.68,1.67,-0.01,-0.6,439,1.650 / 55,1.670 / 29
2132,26-Feb-19,CHUAN HUAT RESOURCES BHD,CHUAN,-,-,-,0.345,0,0,0,0.325 / 100,0.385 / 329
2133,26-Feb-19,CENTRAL INDUSTRIAL CORPORATION,CICB,0.51,0.51,0.51,0.51,0,0,97,0.460 / 100,0.520 / 50
2134,26-Feb-19,C.I. HOLDINGS BHD,CIHLDG,-,-,-,1.61,0,0,0,1.530 / 50,1.730 / 5
2135,26-Feb-19,CIMB GROUP HOLDINGS BERHAD,CIMB,5.84,5.83,5.88,5.88,0.04,0.68,"81,583",5.850 / 20,5.880 / 1
2136,26-Feb-19,CIMB-C38: CW CIMB GROUP HOLDINGS BERHAD (RHB),CIMB-C38,-,-,-,0.005,0,0,0,0.000 / 0,0.000 / 0
2137,26-Feb-19,CIMB-C40: CW CIMB GROUP HOLDINGS BERHAD (MACQ),CIMB-C40,-,-,-,0.025,0,0,0,0.000 / 0,0.000 / 0
2138,26-Feb-19,CIMB-C41: CW CIMB GROUP HOLDINGS BERHAD (MIBB),CIMB-C41,-,-,-,0.075,0,0,0,0.000 / 0,0.000 / 0
2139,26-Feb-19,CIMB-C42: CW CIMB GROUP HOLDINGS BERHAD (MIBB),CIMB-C42,-,-,-,0.05,0,0,0,0.000 / 0,0.000 / 0
2140,26-Feb-19,CIMB-C43: CW CIMB GROUP HOLDINGS BERHAD (MACQ),CIMB-C43,-,-,-,0.045,0,0,0,0.000 / 0,0.045 / 100
2141,26-Feb-19,CIMB-C44: CW CIMB GROUP HOLDINGS BERHAD (KIBB),CIMB-C44,-,-,-,0.075,0,0,0,0.000 / 0,0.000 / 0
2142,26-Feb-19,CIMB-C45: CW CIMB GROUP HOLDINGS BERHAD (MACQ),CIMB-C45,0.115,0.115,0.115,0.115,0,0,"20,283",0.115 / 100,0.120 / 500
2143,26-Feb-19,CIMB-C46: CW CIMB GROUP HOLDINGS BERHAD (RHB),CIMB-C46,-,-,-,0.13,0,0,0,0.000 / 0,0.000 / 0
2144,26-Feb-19,CIMB FTSE ASEAN 40 MALAYSIA,CIMBA40,1.875,1.875,1.875,1.875,0.015,0.81,10,1.860 / 330,1.875 / 390
2145,26-Feb-19,CIMB FTSE CHINA 50,CIMBC50,1.63,1.63,1.64,1.64,0.005,0.31,2,1.630 / 2,1.640 / 49
2146,26-Feb-19,CJ CENTURY LOGISTICS HOLDINGS BERHAD,CJCEN,0.5,0.49,0.515,0.51,0.01,2,"24,771",0.505 / 200,0.510 / 724
2147,26-Feb-19,CKHUTCH-C3: CW CK HUTCHISON HOLDINGS LIMITED (RHB),CKHUTCH-C3,-,-,-,0.075,0,0,0,0.000 / 0,0.000 / 0
2148,26-Feb-19,CLIQ ENERGY BERHAD,CLIQ,-,-,-,0.72,0,0,0,0.000 / 0,0.000 / 0
2149,26-Feb-19,CLOUDARON GROUP BERHAD,CLOUD,-,-,-,0.3,0,0,0,0.010 / 500,"0.300 / 9,500"
2150,26-Feb-19,CME GROUP BHD,CME,-,-,-,0.04,0,0,0,"0.035 / 83,205","0.040 / 1,905"
2151,26-Feb-19,CME GROUP BHD-IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCKS 14/24,CME-LA,-,-,-,0.02,0,0,0,"0.020 / 15,340","0.025 / 5,941"
2152,26-Feb-19,CME GROUP BERHAD - WARRANTS 2018/2028,CME-WA,-,-,-,0.03,0,0,0,"0.025 / 50,000","0.035 / 3,624"
2153,26-Feb-19,CAPITALAND MALAYSIA MALL TRUST,CMMT,1.1,1.09,1.11,1.1,0,0,"1,872","1.090 / 7,346","1.100 / 1,292"
2154,26-Feb-19,CAHYA MATA SARAWAK BHD,CMSB,3.01,3.01,3.11,3.04,0.04,1.33,"19,905","3.040 / 1,271",3.060 / 217
2155,26-Feb-19,CMSB-C13: CW CAHYA MATA SARAWAK BERHAD (AM),CMSB-C13,-,-,-,0.085,0,0,0,0.000 / 0,0.000 / 0
2156,26-Feb-19,CMSB-C14: CW CAHYA MATA SARAWAK BERHAD (MIBB),CMSB-C14,-,-,-,0.085,0,0,0,0.000 / 0,0.000 / 0
2157,26-Feb-19,CMSB-C15: CW CAHYA MATA SARAWAK BERHAD (RHB),CMSB-C15,0.1,0.1,0.105,0.105,0.005,5,260,0.095 / 100,0.000 / 0
2158,26-Feb-19,CN ASIA CORPORATION BHD,CNASIA,-,-,-,0.435,0,0,0,0.410 / 50,0.435 / 140
2159,26-Feb-19,CNI HOLDINGS BHD,CNI,0.065,0.065,0.07,0.07,0,0,"1,001","0.065 / 2,100","0.070 / 7,181"
2160,26-Feb-19,CHINA OUHUA WINERY HLDGS LTD,CNOUHUA,0.045,0.045,0.05,0.05,0.005,11.11,"7,400","0.045 / 15,350","0.050 / 15,641"
2161,26-Feb-19,COASTAL CONTRACTS BHD,COASTAL,1.08,1.02,1.1,1.02,-0.06,-5.56,952,1.020 / 82,1.050 / 71
2162,26-Feb-19,COCOALAND HOLDINGS BHD,COCOLND,2.11,2.1,2.13,2.12,0.02,0.95,267,2.110 / 50,2.130 / 100
2163,26-Feb-19,COMINTEL CORPORATION BHD,COMCORP,0.14,0.125,0.14,0.125,-0.02,-13.79,"5,510","0.125 / 1,316",0.140 / 618
2164,26-Feb-19,COMFORT GLOVES BERHAD,COMFORT,0.86,0.85,0.86,0.855,0.005,0.59,"4,875",0.855 / 30,0.860 / 905
2165,26-Feb-19,COMPLETE LOGISTIC SERVICES BHD,COMPLET,0.785,0.78,0.785,0.785,-0.005,-0.63,"1,232",0.785 / 27,0.790 / 109
2166,26-Feb-19,COMPUGATES HOLDINGS BHD,COMPUGT,0.025,0.025,0.03,0.03,0.005,20,"66,100",0.025 / 100,"0.030 / 150,712"
2167,26-Feb-19,CONNECTCOUNTY HOLDINGS BHD,CONNECT,0.11,0.11,0.12,0.12,0.005,4.35,101,"0.110 / 1,609","0.120 / 3,930"
2168,26-Feb-19,CONNECTCOUNTY HOLDINGS BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2016/2021,CONNECT-PA,-,-,-,0.05,0,0,0,0.040 / 900,"0.050 / 2,000"
2169,26-Feb-19,CONNECTCOUNTY HLD BHD-WA 11/21,CONNECT-WA,-,-,-,0.025,0,0,0,"0.025 / 1,050",0.055 / 500
2170,26-Feb-19,CONNECTCOUNTY HOLDINGS BERHAD-WARRANTS B 2016/2021,CONNECT-WB,-,-,-,0.03,0,0,0,"0.020 / 5,200","0.040 / 1,541"
2171,26-Feb-19,CREST BUILDER HOLDINGS BHD,CRESBLD,0.98,0.97,0.98,0.98,-0.005,-0.51,"1,096",0.975 / 649,0.980 / 257
2172,26-Feb-19,CRESCENDO CORPORATION BHD,CRESNDO,1.25,1.25,1.25,1.25,-0.03,-2.34,30,1.340 / 1,1.350 / 70
2173,26-Feb-19,CRG INCORPORATED BERHAD,CRG,0.045,0.045,0.045,0.045,0,0,"1,050","0.040 / 5,990",0.045 / 1
2174,26-Feb-19,CLASSIC SCENIC BHD,CSCENIC,1.12,1.12,1.13,1.13,0,0,171,1.100 / 9,1.130 / 144
2175,26-Feb-19,CSC STEEL HOLDINGS BERHAD,CSCSTEL,1.19,1.17,1.2,1.17,-0.03,-2.5,533,1.170 / 460,1.180 / 81
2176,26-Feb-19,CHINA STATIONERY LIMITED,CSL,-,-,-,0.01,0,0,0,0.000 / 0,0.000 / 0
2177,26-Feb-19,CUSCAPI BHD,CUSCAPI,0.215,0.2,0.215,0.205,-0.01,-4.65,"31,224",0.205 / 210,"0.210 / 3,215"
2178,26-Feb-19,COUNTRY VIEW BHD,CVIEW,1.52,1.45,1.52,1.45,-0.05,-3.33,37,1.450 / 3,1.520 / 110
2179,26-Feb-19,CWG HOLDINGS BERHAD,CWG,-,-,-,0.45,0,0,0,0.450 / 200,0.480 / 40
2180,26-Feb-19,CYL CORPORATION BHD,CYL,0.54,0.54,0.54,0.54,0.035,6.93,20,0.495 / 30,0.520 / 10
2181,26-Feb-19,CYMAO HOLDINGS BHD,CYMAO,0.33,0.33,0.33,0.33,-0.03,-8.33,30,0.330 / 70,0.360 / 30
2182,26-Feb-19,CYPARK RESOURCES BERHAD,CYPARK,1.73,1.72,1.74,1.73,-0.02,-1.14,"3,634",1.720 / 100,1.730 / 3
2183,26-Feb-19,D&O GREEN TECHNOLOGIES BERHAD,D%26O,0.73,0.72,0.77,0.77,0.035,4.76,"73,082","0.750 / 1,010","0.770 / 2,285"
2184,26-Feb-19,DAIBOCHI BERHAD,DAIBOCI,1.58,1.55,1.58,1.55,-0.03,-1.9,"3,998","1.550 / 2,541",1.580 / 803
2185,26-Feb-19,DAIBOCHI BERHAD - WARRANTS 2017/2022,DAIBOCI-WB,0.14,0.14,0.18,0.18,0.04,28.57,19,0.170 / 1,0.180 / 7
2186,26-Feb-19,DAIMAN DEVELOPMENT BHD,DAIMAN,-,-,-,2.99,0,0,0,0.000 / 0,0.000 / 0
2187,26-Feb-19,DANCOMECH HOLDINGS BERHAD,DANCO,0.5,0.49,0.5,0.49,-0.015,-2.97,"9,293",0.485 / 690,0.490 / 267
